datetime;Accelerometer1RMS;Accelerometer2RMS;Current;Pressure;Temperature;Thermocouple;Voltage;Volume Flow RateRMS;anomaly;changepoint
2020-03-09 10:14:33;0.0265878;0.0401113;1.3302;0.054711;79.3366;26.0199;233.062;32.0;0.0;0.0
2020-03-09 10:14:34;0.0261697;0.0404525;1.35399;0.382638;79.5158;26.0258;236.04;32.0;0.0;0.0
2020-03-09 10:14:35;0.026199;0.0394189;1.54006;0.710565;79.3756;26.0265;251.38;32.0;0.0;0.0
2020-03-09 10:14:36;0.0260266;0.0396411;1.33458;0.382638;79.6097;26.0393;234.392;32.0;0.0;0.0
2020-03-09 10:14:37;0.02629;0.0402732;1.07851;-0.273216;79.6109;26.042;225.342;32.0;0.0;0.0
2020-03-09 10:14:38;0.0259833;0.0399922;1.07755;0.382638;79.4261;26.0318;212.291;32.0;0.0;0.0
2020-03-09 10:14:39;0.026224;0.0393439;0.629231;0.382638;79.6057;26.0395;216.81;32.0;0.0;0.0
2020-03-09 10:14:40;0.0258658;0.0399962;1.15607;-0.273216;79.342;26.0352;232.046;32.0;0.0;0.0
2020-03-09 10:14:41;0.0256937;0.0396132;0.958655;0.054711;79.5242;26.0353;226.267;32.0;0.0;0.0
2020-03-09 10:14:42;0.0259915;0.0397654;1.37175;0.054711;79.41;26.0393;237.667;32.0;0.0;0.0
2020-03-09 10:14:43;0.0256964;0.0402142;1.07822;0.054711;79.5198;26.0335;218.242;32.0;0.0;0.0
2020-03-09 10:14:44;0.0263354;0.0405587;1.30595;0.382638;79.5909;26.0335;242.51;32.9962;0.0;0.0
2020-03-09 10:14:45;0.0264105;0.0400795;1.17359;0.054711;79.5083;26.04;238.702;32.004;0.0;0.0
2020-03-09 10:14:46;0.0264216;0.0408543;1.16767;-0.273216;79.6021;26.0379;224.848;32.0;0.0;0.0
2020-03-09 10:14:47;0.0263193;0.0401669;1.1498;0.054711;79.2919;26.0367;208.544;32.0;0.0;0.0
2020-03-09 10:14:48;0.0266522;0.0415971;1.21304;0.054711;79.4979;26.0387;234.563;32.0;0.0;0.0
2020-03-09 10:14:49;0.026419;0.0406262;1.19543;-0.273216;79.5396;26.0337;232.02;32.0;0.0;0.0
2020-03-09 10:14:50;0.0265399;0.0413307;1.17288;0.054711;79.3446;26.0351;222.892;32.9962;0.0;0.0
2020-03-09 10:14:52;0.0262798;0.0404813;1.07687;-0.273216;79.4268;26.0355;222.696;32.004;0.0;0.0
2020-03-09 10:14:53;0.0261456;0.0402622;1.12605;-0.273216;79.5575;26.0369;228.539;32.0;0.0;0.0
2020-03-09 10:14:54;0.0262362;0.0409411;1.24168;-0.273216;79.5932;26.0369;210.773;32.0;0.0;0.0
2020-03-09 10:14:55;0.0260352;0.0410014;1.25813;0.054711;79.3956;26.0355;232.808;32.0;0.0;0.0
2020-03-09 10:14:56;0.0265683;0.0413388;1.09;0.054711;79.4482;26.0355;218.073;32.9962;0.0;0.0
2020-03-09 10:14:57;0.026025;0.0402805;1.33621;0.054711;79.5354;26.0345;247.078;32.004;0.0;0.0
2020-03-09 10:14:58;0.0260797;0.0401314;1.2754;0.054711;79.5662;26.0431;232.445;32.0;0.0;0.0
2020-03-09 10:14:59;0.0260794;0.0392867;0.943373;-0.273216;79.5637;26.0347;226.917;32.0;0.0;0.0
2020-03-09 10:15:00;0.0259175;0.0393333;1.16846;-0.273216;79.8239;26.0473;235.576;32.9962;0.0;0.0
2020-03-09 10:15:01;0.0258663;0.0407404;1.2566;0.382638;79.5189;26.0402;231.785;32.004;0.0;0.0
2020-03-09 10:15:02;0.0258893;0.0405427;1.06852;0.054711;79.8891;26.0429;231.435;32.0;0.0;0.0
2020-03-09 10:15:03;0.0266606;0.0411883;1.23123;0.054711;79.6545;26.0454;228.866;32.9962;0.0;0.0
2020-03-09 10:15:04;0.0260617;0.0391327;0.616388;0.054711;79.7779;26.048;204.149;32.004;0.0;0.0
2020-03-09 10:15:05;0.0258984;0.0395084;0.997169;0.054711;79.8084;26.0555;209.3;32.0;0.0;0.0
2020-03-09 10:15:06;0.0256038;0.039576;1.12529;-0.273216;79.5457;26.0544;248.513;32.9962;0.0;0.0
2020-03-09 10:15:07;0.0260272;0.0406941;1.15129;-0.273216;79.4614;26.0543;224.071;32.004;0.0;0.0
2020-03-09 10:15:08;0.0259648;0.0413799;0.555892;0.054711;79.6678;26.0667;211.945;32.0;0.0;0.0
2020-03-09 10:15:09;0.0261322;0.0405825;0.558695;-0.273216;79.684;26.0676;231.713;32.0;0.0;0.0
2020-03-09 10:15:10;0.0262183;0.0400656;0.97243;0.054711;79.8728;26.0581;237.157;32.9962;0.0;0.0
2020-03-09 10:15:11;0.0261084;0.0407802;1.04275;0.054711;79.7323;26.0659;248.163;32.0;0.0;0.0
2020-03-09 10:15:12;0.0261576;0.0417455;0.469127;0.054711;79.8348;26.0612;222.334;32.9962;0.0;0.0
2020-03-09 10:15:13;0.0261781;0.0411532;0.682634;0.382638;79.7726;26.0607;246.656;32.004;0.0;0.0
2020-03-09 10:15:15;0.026529;0.0418342;0.586564;0.054711;79.859;26.0737;231.937;32.0;0.0;0.0
2020-03-09 10:15:16;0.0265525;0.0402569;0.794982;0.054711;79.8357;26.0681;210.098;32.9962;0.0;0.0
2020-03-09 10:15:17;0.0264579;0.0411961;0.958635;-0.273216;79.8844;26.0659;249.986;32.004;0.0;0.0
2020-03-09 10:15:18;0.026296;0.040204;0.67204;0.054711;79.6248;26.0678;251.13;32.9962;0.0;0.0
2020-03-09 10:15:19;0.0263925;0.0404333;1.13837;0.054711;79.7185;26.0744;238.464;32.004;0.0;0.0
2020-03-09 10:15:20;0.0262352;0.0407583;0.748711;0.382638;79.7871;26.0604;221.315;32.0;0.0;0.0
2020-03-09 10:15:21;0.0260399;0.0397517;0.732829;-0.273216;79.7774;26.0655;224.409;32.9962;0.0;0.0
2020-03-09 10:15:22;0.0265985;0.041395;1.10401;0.054711;79.7671;26.0743;223.06;32.004;0.0;0.0
2020-03-09 10:15:23;0.026004;0.0394174;0.493544;0.710565;79.7332;26.0701;234.296;32.0;0.0;0.0
2020-03-09 10:15:24;0.0262894;0.0397891;0.749555;0.382638;79.8222;26.0782;248.152;32.0;0.0;0.0
2020-03-09 10:15:25;0.0258016;0.0393955;0.414892;0.382638;79.7374;26.0767;221.772;32.0;0.0;0.0
2020-03-09 10:15:26;0.0260583;0.0397788;0.732627;0.054711;79.7455;26.0854;230.429;32.0;0.0;0.0
2020-03-09 10:15:27;0.0261994;0.0400767;0.716706;0.054711;79.5712;26.0822;248.904;32.9962;0.0;0.0
2020-03-09 10:15:28;0.0261161;0.0394471;0.388229;0.054711;79.6897;26.082;213.119;32.004;0.0;0.0
2020-03-09 10:15:29;0.0266442;0.0401983;0.660418;-0.273216;79.7394;26.082;234.366;32.0;0.0;0.0
2020-03-09 10:15:30;0.0261261;0.0392399;1.05154;0.382638;79.7576;26.0846;237.14;32.0;0.0;0.0
2020-03-09 10:15:31;0.0260729;0.039484;0.6554;-0.273216;79.654;26.089;243.791;32.9962;0.0;0.0
2020-03-09 10:15:32;0.0260938;0.0405013;0.660952;-0.601143;79.6149;26.0907;238.238;32.004;0.0;0.0
2020-03-09 10:15:33;0.0261282;0.0410342;0.583198;0.710565;79.754;26.0947;237.297;32.0;0.0;0.0
2020-03-09 10:15:34;0.0259813;0.0406698;0.655669;0.382638;79.8034;26.0932;231.598;32.0;0.0;0.0
